"GEO_ID","NAME","B19113_001E","B19113_001M","B19113_001MA","B19113_001EA",
"0500000US40059","Harper County, Oklahoma","63972","4805","null","null",
"0500000US40061","Haskell County, Oklahoma","57224","2041","null","null",
"0500000US40063","Hughes County, Oklahoma","47059","5763","null","null",
"0500000US40065","Jackson County, Oklahoma","64524","3912","null","null",
"0500000US40067","Jefferson County, Oklahoma","50231","5475","null","null",
"0500000US40069","Johnston County, Oklahoma","52294","4260","null","null",
"0500000US40071","Kay County, Oklahoma","58856","3001","null","null",
"0500000US40073","Kingfisher County, Oklahoma","70833","9609","null","null",
"0500000US40075","Kiowa County, Oklahoma","51921","4268","null","null",
"0500000US40077","Latimer County, Oklahoma","49727","3273","null","null",
"0500000US40079","Le Flore County, Oklahoma","51405","2185","null","null",
"0500000US40081","Lincoln County, Oklahoma","63261","3530","null","null",
"0500000US40083","Logan County, Oklahoma","90430","5254","null","null",
"0500000US40085","Love County, Oklahoma","63077","6457","null","null",
"0500000US40087","McClain County, Oklahoma","80385","4316","null","null",
"0500000US40089","McCurtain County, Oklahoma","48901","3586","null","null",
"0500000US40091","McIntosh County, Oklahoma","49827","3887","null","null",
"0500000US40093","Major County, Oklahoma","69063","7359","null","null",
"0500000US40095","Marshall County, Oklahoma","51617","1141","null","null",
"0500000US40097","Mayes County, Oklahoma","59807","2737","null","null",
"0500000US40099","Murray County, Oklahoma","65082","4184","null","null",
"0500000US40101","Muskogee County, Oklahoma","55555","2515","null","null",
"0500000US40103","Noble County, Oklahoma","71010","5867","null","null",
"0500000US40105","Nowata County, Oklahoma","51630","3774","null","null",
"0500000US40107","Okfuskee County, Oklahoma","47415","4559","null","null",
"0500000US40109","Oklahoma County, Oklahoma","70629","1326","null","null",
"0500000US40111","Okmulgee County, Oklahoma","57161","3704","null","null",
"0500000US40113","Osage County, Oklahoma","62130","3124","null","null",
"0500000US40115","Ottawa County, Oklahoma","48914","1732","null","null",
"0500000US40117","Pawnee County, Oklahoma","61250","3791","null","null",
"0500000US40119","Payne County, Oklahoma","66281","5097","null","null",
"0500000US40121","Pittsburg County, Oklahoma","59763","3646","null","null",
"0500000US40123","Pontotoc County, Oklahoma","65208","3761","null","null",
"0500000US40125","Pottawatomie County, Oklahoma","63813","2529","null","null",
"0500000US40127","Pushmataha County, Oklahoma","48940","3884","null","null",
"0500000US40129","Roger Mills County, Oklahoma","62941","6456","null","null",
"0500000US40131","Rogers County, Oklahoma","79527","2220","null","null",
"0500000US40133","Seminole County, Oklahoma","44826","3682","null","null",
"0500000US40135","Sequoyah County, Oklahoma","51105","2508","null","null",
"0500000US40137","Stephens County, Oklahoma","62305","2733","null","null",
"0500000US40139","Texas County, Oklahoma","63046","3459","null","null",
"0500000US40141","Tillman County, Oklahoma","50078","5904","null","null",
"0500000US40143","Tulsa County, Oklahoma","73515","1384","null","null",
"0500000US40145","Wagoner County, Oklahoma","79407","2653","null","null",
"0500000US40147","Washington County, Oklahoma","68582","3014","null","null",
"0500000US40149","Washita County, Oklahoma","62336","8140","null","null",
"0500000US40151","Woods County, Oklahoma","75046","10683","null","null",
"0500000US40153","Woodward County, Oklahoma","72430","4635","null","null",
"0500000US41001","Baker County, Oregon","55553","4762","null","null",
"0500000US41003","Benton County, Oregon","89816","3862","null","null",
"0500000US41005","Clackamas County, Oregon","100172","2119","null","null",
"0500000US41007","Clatsop County, Oregon","77085","3556","null","null",
"0500000US41009","Columbia County, Oregon","82750","4015","null","null",
"0500000US41011","Coos County, Oregon","64588","4214","null","null",
"0500000US41013","Crook County, Oregon","70513","6480","null","null",
"0500000US41015","Curry County, Oregon","65490","8723","null","null",
"0500000US41017","Deschutes County, Oregon","81822","3141","null","null",
"0500000US41019","Douglas County, Oregon","59749","2440","null","null",
"0500000US41021","Gilliam County, Oregon","62353","7840","null","null",
"0500000US41023","Grant County, Oregon","57975","3752","null","null",
"0500000US41025","Harney County, Oregon","54654","5855","null","null",
"0500000US41027","Hood River County, Oregon","85077","8860","null","null",
"0500000US41029","Jackson County, Oregon","70436","2718","null","null",
"0500000US41031","Jefferson County, Oregon","65969","2719","null","null",
"0500000US41033","Josephine County, Oregon","57003","2918","null","null",
"0500000US41035","Klamath County, Oregon","57674","2927","null","null",
"0500000US41037","Lake County, Oregon","61010","7453","null","null",
"0500000US41039","Lane County, Oregon","72092","1416","null","null",
"0500000US41041","Lincoln County, Oregon","60975","1992","null","null",
"0500000US41043","Linn County, Oregon","68860","3045","null","null",
"0500000US41045","Malheur County, Oregon","52791","4981","null","null",
"0500000US41047","Marion County, Oregon","72142","1740","null","null",
"0500000US41049","Morrow County, Oregon","64128","6111","null","null",
"0500000US41051","Multnomah County, Oregon","91749","1609","null","null",
"0500000US41053","Polk County, Oregon","80757","2409","null","null",
"0500000US41055","Sherman County, Oregon","66250","9980","null","null",
"0500000US41057","Tillamook County, Oregon","65493","2663","null","null",
"0500000US41059","Umatilla County, Oregon","68497","2761","null","null",
"0500000US41061","Union County, Oregon","64691","3024","null","null",
"0500000US41063","Wallowa County, Oregon","66440","9846","null","null",
"0500000US41065","Wasco County, Oregon","65244","5238","null","null",
"0500000US41067","Washington County, Oregon","101700","1652","null","null",
"0500000US41069","Wheeler County, Oregon","50938","5646","null","null",
"0500000US41071","Yamhill County, Oregon","81146","3426","null","null",
"0500000US42001","Adams County, Pennsylvania","84709","3031","null","null",
"0500000US42003","Allegheny County, Pennsylvania","87363","1083","null","null",
"0500000US42005","Armstrong County, Pennsylvania","66803","1984","null","null",
"0500000US42007","Beaver County, Pennsylvania","75674","1965","null","null",
"0500000US42009","Bedford County, Pennsylvania","64891","2361","null","null",
"0500000US42011","Berks County, Pennsylvania","81425","1477","null","null",
"0500000US42013","Blair County, Pennsylvania","67495","2055","null","null",
"0500000US42015","Bradford County, Pennsylvania","65230","3143","null","null",
"0500000US42017","Bucks County, Pennsylvania","111488","1665","null","null",
"0500000US42019","Butler County, Pennsylvania","93970","2069","null","null",
"0500000US42021","Cambria County, Pennsylvania","65560","1557","null","null",
"0500000US42023","Cameron County, Pennsylvania","50294","4661","null","null",
"0500000US42025","Carbon County, Pennsylvania","71416","2661","null","null",
"0500000US42027","Centre County, Pennsylvania","90415","2397","null","null",
"0500000US42029","Chester County, Pennsylvania","126738","1966","null","null",
"0500000US42031","Clarion County, Pennsylvania","65826","1711","null","null",
"0500000US42033","Clearfield County, Pennsylvania","61323","1594","null","null",
"0500000US42035","Clinton County, Pennsylvania","64229","2296","null","null",
"0500000US42037","Columbia County, Pennsylvania","68239","3772","null","null",
"0500000US42039","Crawford County, Pennsylvania","62959","2021","null","null",
"0500000US42041","Cumberland County, Pennsylvania","89867","2338","null","null",
"0500000US42043","Dauphin County, Pennsylvania","80304","1909","null","null",
"0500000US42045","Delaware County, Pennsylvania","99246","2079","null","null",
"0500000US42047","Elk County, Pennsylvania","70267","3845","null","null",
"0500000US42049","Erie County, Pennsylvania","68789","1728","null","null",
"0500000US42051","Fayette County, Pennsylvania","63219","1209","null","null",
"0500000US42053","Forest County, Pennsylvania","50758","4571","null","null",
"0500000US42055","Franklin County, Pennsylvania","75297","2071","null","null",
"0500000US42057","Fulton County, Pennsylvania","64903","4214","null","null",
"0500000US42059","Greene County, Pennsylvania","72365","3501","null","null",
"0500000US42061","Huntingdon County, Pennsylvania","67087","2572","null","null",
"0500000US42063","Indiana County, Pennsylvania","66743","2096","null","null",
"0500000US42065","Jefferson County, Pennsylvania","62071","1659","null","null",
"0500000US42067","Juniata County, Pennsylvania","69013","3830","null","null",
"0500000US42069","Lackawanna County, Pennsylvania","70489","1772","null","null",
"0500000US42071","Lancaster County, Pennsylvania","82568","1559","null","null",
"0500000US42073","Lawrence County, Pennsylvania","65721","2346","null","null",
"0500000US42075","Lebanon County, Pennsylvania","76282","1683","null","null",
"0500000US42077","Lehigh County, Pennsylvania","79173","1686","null","null",
"0500000US42079","Luzerne County, Pennsylvania","69552","1457","null","null",
"0500000US42081","Lycoming County, Pennsylvania","66824","2661","null","null",
"0500000US42083","McKean County, Pennsylvania","62203","3776","null","null",
"0500000US42085","Mercer County, Pennsylvania","67068","2074","null","null",
"0500000US42087","Mifflin County, Pennsylvania","59395","4480","null","null",
"0500000US42089","Monroe County, Pennsylvania","79538","3886","null","null",
"0500000US42091","Montgomery County, Pennsylvania","116171","1054","null","null",
"0500000US42093","Montour County, Pennsylvania","76260","4563","null","null",
"0500000US42095","Northampton County, Pennsylvania","88307","2158","null","null",
"0500000US42097","Northumberland County, Pennsylvania","64777","2151","null","null",
"0500000US42099","Perry County, Pennsylvania","82737","2473","null","null",
"0500000US42101","Philadelphia County, Pennsylvania","58090","1359","null","null",
"0500000US42103","Pike County, Pennsylvania","80881","3073","null","null",
"0500000US42105","Potter County, Pennsylvania","60833","2013","null","null",
"0500000US42107","Schuylkill County, Pennsylvania","66377","1700","null","null",
"0500000US42109","Snyder County, Pennsylvania","68933","2531","null","null",
"0500000US42111","Somerset County, Pennsylvania","64862","2156","null","null",
"0500000US42113","Sullivan County, Pennsylvania","63295","7387","null","null",
